id,year,income,years_from_layoff
63.0,10.0,31268.875523778614,4.0
63.0,11.0,30027.671770674548,Inf
64.0,1.0,29696.77656909732,-5.0
64.0,2.0,28697.375458881434,-4.0
64.0,3.0,29444.649241472347,-3.0
64.0,4.0,29464.76121400572,-2.0
64.0,5.0,30973.73812617526,Inf
64.0,6.0,32025.153702937947,Inf
64.0,7.0,30395.920198929845,Inf
64.0,8.0,30882.693922431965,2.0
64.0,9.0,28950.08416511832,3.0
64.0,10.0,31199.70673016062,Inf
64.0,11.0,29616.68544240329,5.0
65.0,1.0,29402.00417623537,Inf
65.0,2.0,30036.570894296085,-4.0
65.0,3.0,29700.538816981287,Inf
65.0,4.0,29483.211965635674,-2.0
65.0,5.0,29469.501331545314,Inf
65.0,6.0,31384.249622930292,Inf
65.0,7.0,31250.88094562111,1.0
65.0,8.0,28137.03280171205,Inf
65.0,9.0,31102.82849568165,3.0
65.0,10.0,31301.1470007436,Inf
65.0,11.0,28597.680536112337,Inf
66.0,1.0,29342.816808699503,Inf
66.0,2.0,29080.097761327204,Inf
66.0,3.0,28260.729176391716,-3.0
66.0,4.0,30445.936454842038,Inf
66.0,5.0,29409.06908871063,Inf
66.0,6.0,30517.343892275934,Inf
66.0,7.0,28964.414492311833,1.0
66.0,8.0,28850.394006175084,Inf
66.0,9.0,31181.402434109266,Inf
66.0,10.0,31405.829873764273,4.0
66.0,11.0,29989.25708060154,Inf
67.0,1.0,31558.408040849645,-5.0
67.0,2.0,28809.06910511809,Inf
67.0,3.0,29429.548185933447,Inf
67.0,4.0,29390.628617951104,-2.0
67.0,5.0,31679.359839548197,-1.0
67.0,6.0,30140.799367574895,0.0
67.0,7.0,31271.853567371218,1.0
67.0,8.0,30502.02378328199,2.0
67.0,9.0,30595.075762172357,3.0
67.0,10.0,30175.922311427323,4.0
67.0,11.0,30708.5699243012,5.0
68.0,1.0,29738.990544384644,-5.0
68.0,2.0,29483.65696855441,Inf
68.0,3.0,30372.05522466528,-3.0
68.0,4.0,30745.235140951885,Inf
68.0,5.0,30081.546060882818,Inf
68.0,6.0,29923.608623166903,Inf
68.0,7.0,29193.123707622068,Inf
68.0,8.0,29359.239698320274,Inf
68.0,9.0,31435.41904464552,3.0
68.0,10.0,29545.303131601635,4.0
68.0,11.0,29467.24335847094,5.0
69.0,1.0,30042.687923695445,Inf
69.0,2.0,31552.24092498036,-4.0
69.0,3.0,30536.16303261649,Inf
69.0,4.0,31239.445001294756,-2.0
69.0,5.0,29998.426014971235,Inf
69.0,6.0,30378.499622227977,0.0
69.0,7.0,30037.04966167313,1.0
69.0,8.0,29259.04496124878,Inf
69.0,9.0,30983.876538870023,Inf
69.0,10.0,28266.903042830152,Inf
69.0,11.0,31891.616658538685,Inf
70.0,1.0,30385.73426759296,-5.0
70.0,2.0,29583.920105033372,Inf
70.0,3.0,30021.360005918505,Inf
70.0,4.0,29009.111821772683,-2.0
70.0,5.0,29828.66257922022,-1.0
70.0,6.0,30827.567709890463,Inf
70.0,7.0,31848.66829792767,Inf
70.0,8.0,30729.51145668233,2.0
70.0,9.0,30628.050009828272,3.0
70.0,10.0,30608.29827828449,Inf
70.0,11.0,28588.938249822957,5.0
71.0,1.0,30721.580837640646,Inf
71.0,2.0,31413.97916738405,-4.0
71.0,3.0,29586.785085150666,-3.0
71.0,4.0,29556.106995611794,-2.0
71.0,5.0,29451.42072425639,Inf
71.0,6.0,30719.50966525276,0.0
71.0,7.0,28796.79433412707,1.0
71.0,8.0,28889.420748286473,2.0
71.0,9.0,31848.756717111708,3.0
71.0,10.0,28046.58051543538,Inf
71.0,11.0,30042.499312715507,Inf
72.0,1.0,30281.0328264219,-5.0
72.0,2.0,30589.072290683856,Inf
72.0,3.0,28918.088353561525,Inf
72.0,4.0,30784.331276769863,Inf
72.0,5.0,31522.714387239615,Inf
72.0,6.0,29757.213704318758,Inf
72.0,7.0,29893.729323725318,1.0
72.0,8.0,30007.13382265927,2.0
72.0,9.0,31331.710976663904,Inf
72.0,10.0,31061.899879241224,4.0
72.0,11.0,29744.262116712347,5.0
73.0,1.0,31057.580398186274,Inf
73.0,2.0,30076.876183732387,-4.0
73.0,3.0,29872.94453522661,Inf
73.0,4.0,30581.12342624,-2.0
73.0,5.0,32092.35107217387,-1.0
73.0,6.0,29419.724253583896,0.0
73.0,7.0,29995.34517570371,1.0
73.0,8.0,31318.549497943975,Inf
73.0,9.0,29541.29858882901,Inf
73.0,10.0,29147.957175534088,4.0
73.0,11.0,32528.72965903119,5.0
74.0,1.0,29827.564216082155,-5.0
74.0,2.0,29124.509428690515,-4.0
74.0,3.0,31966.57145378666,-3.0
74.0,4.0,29197.63166051706,Inf
74.0,5.0,29325.121671147004,-1.0
74.0,6.0,30543.820156083486,Inf
74.0,7.0,30586.075341358388,Inf
74.0,8.0,29442.981269722513,Inf
74.0,9.0,29963.263803873626,Inf
74.0,10.0,30615.481811578262,Inf
74.0,11.0,30693.715012840363,5.0
75.0,1.0,29766.93635043415,Inf
75.0,2.0,30083.54049481176,-4.0
75.0,3.0,31253.929334785284,Inf
75.0,4.0,28142.108876999864,Inf
75.0,5.0,29870.495913821018,Inf
75.0,6.0,29607.24234821738,0.0
75.0,7.0,29483.021119308,1.0
75.0,8.0,30448.30202311954,Inf
75.0,9.0,30750.03588717349,Inf
75.0,10.0,30325.70832292477,4.0
75.0,11.0,31063.096697117424,Inf
76.0,1.0,28409.334344090024,-5.0
76.0,2.0,29663.590208905443,Inf
76.0,3.0,30240.34906005794,-3.0
76.0,4.0,28489.226228019903,-2.0
76.0,5.0,31239.892619293132,-1.0
76.0,6.0,29687.760444393483,Inf
76.0,7.0,29462.98206175209,1.0
76.0,8.0,30250.414951392017,Inf
76.0,9.0,29978.015592823474,3.0
76.0,10.0,27413.02084986686,4.0
76.0,11.0,29016.927673495757,5.0
77.0,1.0,32062.31676943162,-5.0
77.0,2.0,29254.13514499655,-4.0
77.0,3.0,29591.99530497131,-3.0
77.0,4.0,30292.253921809803,Inf
77.0,5.0,29081.944306712798,-1.0
77.0,6.0,31916.769548813754,Inf
77.0,7.0,29438.262663295234,1.0
77.0,8.0,29794.50204228911,Inf
77.0,9.0,30989.979386566378,Inf
77.0,10.0,30584.046536416474,Inf
77.0,11.0,29135.556007719177,5.0
78.0,1.0,30674.411069209153,Inf
78.0,2.0,30044.911671129194,Inf
78.0,3.0,30167.043765737326,Inf
78.0,4.0,28768.831399866074,Inf
78.0,5.0,30429.670419152346,-1.0
78.0,6.0,29231.294192781108,Inf
78.0,7.0,30694.003747092516,1.0
78.0,8.0,30399.617342589878,2.0
78.0,9.0,31557.68407010319,3.0
78.0,10.0,29510.783467254027,Inf
78.0,11.0,29816.512270918985,5.0
79.0,1.0,29620.949725264123,-5.0
79.0,2.0,31808.763005983194,-4.0
79.0,3.0,29246.675079830642,-3.0
79.0,4.0,29094.78223845643,Inf
79.0,5.0,29634.6924695018,Inf
79.0,6.0,32140.549594827822,Inf
79.0,7.0,30026.661762028045,1.0
79.0,8.0,30378.806266049087,2.0
79.0,9.0,30547.856202692416,3.0
79.0,10.0,30925.399375675817,4.0
79.0,11.0,29841.811254803495,Inf
80.0,1.0,31234.04516710458,Inf
80.0,2.0,30906.72051898713,-4.0
80.0,3.0,30217.40327144456,Inf
80.0,4.0,30101.306214110933,-2.0
80.0,5.0,30805.82411735143,Inf
80.0,6.0,30870.442711051062,0.0
80.0,7.0,29844.945662493396,1.0
80.0,8.0,29898.709237228413,2.0
80.0,9.0,29660.81865871752,3.0
80.0,10.0,29419.580476122675,4.0
80.0,11.0,29075.891293412802,5.0
81.0,1.0,29743.682520439965,-5.0
81.0,2.0,31234.7667361514,Inf
81.0,3.0,31369.552598144786,Inf
81.0,4.0,29862.778551177893,-2.0
81.0,5.0,31506.406697374525,Inf
81.0,6.0,30815.140413220197,Inf
81.0,7.0,28487.98896606153,Inf
81.0,8.0,30388.62469091551,2.0
81.0,9.0,29043.137083863647,3.0
81.0,10.0,28127.319542734287,Inf
81.0,11.0,29347.847623485824,Inf
82.0,1.0,28897.812450632766,-5.0
82.0,2.0,29303.44229339585,-4.0
82.0,3.0,30199.751924398504,Inf
82.0,4.0,30406.602510820474,-2.0
82.0,5.0,30520.009377988004,Inf
82.0,6.0,29369.546208073993,Inf
82.0,7.0,31227.962362962924,1.0
82.0,8.0,31227.121988935687,2.0
82.0,9.0,31025.652592436014,3.0
82.0,10.0,29621.418463133774,Inf
82.0,11.0,30247.81532884988,Inf
83.0,1.0,29181.937806153284,-5.0
83.0,2.0,29355.300399852742,-4.0
83.0,3.0,29402.730545487102,Inf
83.0,4.0,31299.277400614803,Inf
83.0,5.0,30190.120622000544,Inf
83.0,6.0,31245.194305992303,Inf
83.0,7.0,30097.605635274995,Inf
83.0,8.0,30707.46243183518,Inf
83.0,9.0,30080.17705731629,Inf
83.0,10.0,31136.89037971237,4.0
83.0,11.0,28517.505060433465,Inf
84.0,1.0,31012.58101437596,-5.0
84.0,2.0,31265.738048077586,Inf
84.0,3.0,30094.121959269487,-3.0
84.0,4.0,28951.251851122066,Inf
84.0,5.0,30538.235991305217,-1.0
84.0,6.0,31755.02033085681,Inf
84.0,7.0,30314.078166954732,Inf
84.0,8.0,31673.950758643914,2.0
84.0,9.0,30388.336066418564,3.0
84.0,10.0,32145.30864045803,4.0
84.0,11.0,29056.48305222715,5.0
85.0,1.0,29131.539682276813,-5.0
85.0,2.0,29717.76164569476,Inf
85.0,3.0,28547.436909241813,-3.0
85.0,4.0,30201.78441199408,Inf
85.0,5.0,29970.196736812562,-1.0
85.0,6.0,29828.728440341616,0.0
85.0,7.0,29494.011171004193,Inf
85.0,8.0,29141.89507527642,Inf
85.0,9.0,30463.46650305957,Inf
85.0,10.0,30906.863487259146,Inf
85.0,11.0,30192.853145560184,Inf
86.0,1.0,30441.072477830305,Inf
86.0,2.0,30069.094525499917,-4.0
86.0,3.0,27903.155359098673,Inf
86.0,4.0,29973.23068608411,-2.0
86.0,5.0,29965.18372071987,-1.0
86.0,6.0,29966.753005453047,0.0
86.0,7.0,30289.746827105148,1.0
86.0,8.0,31237.528604634535,Inf
86.0,9.0,29258.055336721492,3.0
86.0,10.0,29356.359715653267,4.0
86.0,11.0,30149.081217262144,Inf
87.0,1.0,31110.726162029747,Inf
87.0,2.0,28536.613925542028,-4.0
87.0,3.0,28886.587939047666,-3.0
87.0,4.0,28238.198825772364,-2.0
87.0,5.0,31171.598891687623,-1.0
87.0,6.0,30610.339650002945,0.0
87.0,7.0,29582.13827493474,1.0
87.0,8.0,28601.199700528454,2.0
87.0,9.0,30350.70418965972,3.0
87.0,10.0,30400.721449338693,4.0
87.0,11.0,30917.356624927837,Inf
88.0,1.0,29534.725306118755,Inf
88.0,2.0,30553.672762414746,-4.0
88.0,3.0,29700.437764641934,Inf
88.0,4.0,29432.74356494924,Inf
88.0,5.0,30660.88151111726,-1.0
88.0,6.0,30641.19258098944,Inf
88.0,7.0,29535.566002901014,Inf
88.0,8.0,29841.5569322266,2.0
88.0,9.0,30090.44227370303,3.0
88.0,10.0,30324.882492491626,4.0
88.0,11.0,29829.59133682874,5.0
89.0,1.0,30402.334506200852,-5.0
89.0,2.0,30154.940416317942,-4.0
89.0,3.0,29595.84305725845,-3.0
89.0,4.0,29986.178774947737,Inf
89.0,5.0,27054.034612338142,-1.0
89.0,6.0,30060.826602462792,Inf
89.0,7.0,29808.37791937066,Inf
89.0,8.0,29237.795034836476,2.0
89.0,9.0,30151.326849927133,Inf
89.0,10.0,32043.920148081517,4.0
89.0,11.0,30045.730894172273,5.0
90.0,1.0,30072.36985684252,Inf
90.0,2.0,29754.105595077395,Inf
90.0,3.0,30921.5972672453,-3.0
90.0,4.0,28219.839774469172,-2.0
90.0,5.0,28305.089876252743,Inf
90.0,6.0,30117.974711049916,Inf
90.0,7.0,30713.431744383717,1.0
90.0,8.0,30601.199116398486,Inf
90.0,9.0,32107.36606937734,Inf
90.0,10.0,29549.830524258265,4.0
90.0,11.0,30313.048395878566,5.0
91.0,1.0,29133.798077120373,-5.0
91.0,2.0,30085.446020829,-4.0
91.0,3.0,29845.44539685524,Inf
91.0,4.0,28753.95657855979,-2.0
91.0,5.0,28838.832517793082,Inf
91.0,6.0,28829.35452731643,0.0
91.0,7.0,29156.882143161853,Inf
91.0,8.0,30835.441154505537,Inf
91.0,9.0,30375.23437218767,3.0
91.0,10.0,28886.460610741236,4.0
91.0,11.0,27810.971340072407,5.0
92.0,1.0,29709.20379255081,-5.0
92.0,2.0,30747.80531393208,-4.0
92.0,3.0,28717.114059346462,-3.0
92.0,4.0,27861.913919962244,-2.0
92.0,5.0,30224.96765433024,-1.0
92.0,6.0,31581.159346207856,0.0
92.0,7.0,30749.796005981047,1.0
92.0,8.0,28197.690564900153,2.0
92.0,9.0,32165.5247921053,3.0
92.0,10.0,30711.95709551204,4.0
92.0,11.0,30228.2791617323,5.0
93.0,1.0,31065.66127000383,-5.0
93.0,2.0,28360.90936994857,-4.0
93.0,3.0,32666.408993123812,-3.0
93.0,4.0,27365.829204926653,-2.0
93.0,5.0,28555.586784556803,-1.0
93.0,6.0,28752.64365618457,0.0
93.0,7.0,29699.227871161387,1.0
93.0,8.0,26480.02507164404,2.0
93.0,9.0,30573.551980437693,3.0
93.0,10.0,30212.14169160617,4.0
93.0,11.0,31778.39046412846,5.0
94.0,1.0,30734.98412382516,-5.0
94.0,2.0,27441.78008518061,-4.0
94.0,3.0,28947.120285971676,-3.0
94.0,4.0,28294.688486815015,-2.0
94.0,5.0,28191.12932591452,-1.0
94.0,6.0,29129.410813631115,0.0
94.0,7.0,29891.93432646483,1.0
94.0,8.0,28309.550327281948,2.0
94.0,9.0,31319.02037246411,3.0
94.0,10.0,29420.744196787757,4.0
94.0,11.0,29792.800190233476,5.0
95.0,1.0,30263.457775583476,-5.0
95.0,2.0,33394.331969980274,-4.0
95.0,3.0,29307.71633962406,-3.0
95.0,4.0,32104.31379249333,-2.0
95.0,5.0,31967.953959484563,-1.0
95.0,6.0,29983.08307287098,0.0
95.0,7.0,29767.548804170714,1.0
95.0,8.0,30031.186483992788,2.0
95.0,9.0,29709.384486403887,3.0
95.0,10.0,29299.715124464907,4.0
95.0,11.0,28811.069752864805,5.0
96.0,1.0,29579.602153604807,-5.0
96.0,2.0,31014.234215663007,-4.0
96.0,3.0,28935.39813960281,-3.0
96.0,4.0,30778.678556509778,-2.0
96.0,5.0,31558.45231572925,-1.0
96.0,6.0,28854.250434337497,0.0
96.0,7.0,33673.945559264204,1.0
96.0,8.0,31167.196989073727,2.0
96.0,9.0,29279.980026470326,3.0
96.0,10.0,31426.594178964682,4.0
96.0,11.0,27848.088760993734,5.0
97.0,1.0,30422.402975654888,-5.0
97.0,2.0,28467.96726601719,-4.0
97.0,3.0,31266.10825228003,-3.0
97.0,4.0,28557.997469358204,-2.0
97.0,5.0,28731.77497944188,-1.0
97.0,6.0,29144.197775184453,0.0
97.0,7.0,30545.96540238286,1.0
97.0,8.0,29771.399441541333,2.0
97.0,9.0,30064.67366332996,3.0
97.0,10.0,28086.665092937055,4.0
97.0,11.0,31201.18827951721,5.0
98.0,1.0,27229.48771652652,-5.0
98.0,2.0,32398.184427112417,-4.0
98.0,3.0,30535.271057364767,-3.0
98.0,4.0,29189.54931870385,-2.0
98.0,5.0,28823.021806571356,-1.0
98.0,6.0,28793.613123681866,0.0
98.0,7.0,29727.141657051052,1.0
98.0,8.0,30758.28291545512,2.0
98.0,9.0,29894.510928639458,3.0
98.0,10.0,30903.525274256815,4.0
98.0,11.0,31016.088513097024,5.0
99.0,1.0,30760.66535012607,-5.0
99.0,2.0,28974.88741680058,-4.0
99.0,3.0,30653.98875434528,-3.0
99.0,4.0,26513.77547915314,-2.0
99.0,5.0,29773.702402896804,-1.0
99.0,6.0,27141.143207157453,0.0
99.0,7.0,30990.77365463708,1.0
99.0,8.0,29901.930687583295,2.0
99.0,9.0,31978.396266898966,3.0
99.0,10.0,31153.81443732798,4.0
99.0,11.0,30512.082777564963,5.0
100.0,1.0,29110.913353377462,-5.0
100.0,2.0,28520.851232803176,-4.0
100.0,3.0,31384.076531012724,-3.0
100.0,4.0,28517.398178775828,-2.0
100.0,5.0,28349.981433953675,-1.0
100.0,6.0,29082.317312554835,0.0
100.0,7.0,30841.7757940931,1.0
100.0,8.0,29559.982011226744,2.0
100.0,9.0,29860.485731568202,3.0
100.0,10.0,31435.86116270034,4.0
100.0,11.0,30171.299518638898,5.0
101.0,1.0,29139.09156574313,-5.0
101.0,2.0,29121.316640508256,-4.0
101.0,3.0,31094.628564959396,-3.0
101.0,4.0,31777.362225395747,-2.0
101.0,5.0,31215.15790505266,-1.0
101.0,6.0,27490.646115972333,0.0
101.0,7.0,29422.897084989312,1.0
101.0,8.0,27075.41901936788,2.0
101.0,9.0,27687.135393735392,3.0
101.0,10.0,29320.972803780904,4.0
101.0,11.0,30928.095188199717,5.0
102.0,1.0,30708.1372772949,-5.0
102.0,2.0,30919.101275141657,-4.0
102.0,3.0,29284.192692433273,-3.0
102.0,4.0,28231.503121578648,-2.0
102.0,5.0,29014.34476447454,-1.0
102.0,6.0,28312.714015163878,0.0
102.0,7.0,28292.46190537094,1.0
102.0,8.0,27253.088894930464,2.0
102.0,9.0,31456.897342378812,3.0
102.0,10.0,28444.667170820638,4.0
102.0,11.0,30453.386512667,5.0
103.0,1.0,29376.82733862689,-5.0
103.0,2.0,30507.984341108557,-4.0
103.0,3.0,29227.475862273728,-3.0
103.0,4.0,32215.148620845597,-2.0
103.0,5.0,28666.40121306938,-1.0
103.0,6.0,29364.509847799327,0.0
103.0,7.0,28177.97128513664,1.0
103.0,8.0,33155.856423819685,2.0
103.0,9.0,30466.54302810779,3.0
103.0,10.0,27324.15960300334,4.0
103.0,11.0,30981.29476064761,5.0
104.0,1.0,28955.41772277221,-5.0
104.0,2.0,28811.509073495185,-4.0
104.0,3.0,29717.433300460736,-3.0
104.0,4.0,28997.745822639397,-2.0
104.0,5.0,30394.898607733925,-1.0
104.0,6.0,29066.973943408106,0.0
104.0,7.0,29201.866982443782,1.0
104.0,8.0,30128.918853079358,2.0
104.0,9.0,31559.80242900337,3.0
104.0,10.0,28855.374536638563,4.0
104.0,11.0,29321.428902284944,5.0
105.0,1.0,29380.483533030714,-5.0
105.0,2.0,30370.647227930225,-4.0
105.0,3.0,28413.60410654635,-3.0
105.0,4.0,28167.01914264056,-2.0
105.0,5.0,29229.385683043427,-1.0
105.0,6.0,33530.20425410541,0.0
105.0,7.0,31211.844301831363,1.0
105.0,8.0,29772.014236878687,2.0
105.0,9.0,29897.249984465252,3.0
105.0,10.0,31704.330710365128,4.0
105.0,11.0,27741.137959858886,5.0
106.0,1.0,30532.449294678318,-5.0
106.0,2.0,32538.15011684406,-4.0
106.0,3.0,30160.19075426236,-3.0
106.0,4.0,30537.627298852607,-2.0
106.0,5.0,28203.2440900162,-1.0
106.0,6.0,29929.65662330254,0.0
106.0,7.0,29255.012666844745,1.0
106.0,8.0,27987.62132266112,2.0
106.0,9.0,28528.68260596888,3.0
106.0,10.0,30559.010522095465,4.0
106.0,11.0,28683.96666099711,5.0
107.0,1.0,31613.810001120957,-5.0
107.0,2.0,29335.56619691195,-4.0
107.0,3.0,28105.93880292782,-3.0
107.0,4.0,30318.79918146463,-2.0
107.0,5.0,31564.37708431551,-1.0
107.0,6.0,27910.665041495973,0.0
107.0,7.0,31231.31825265982,1.0
107.0,8.0,29970.381758607902,2.0
107.0,9.0,31645.183251859777,3.0
107.0,10.0,30941.88133309417,4.0
107.0,11.0,30074.941103253102,5.0
108.0,1.0,31017.64587427765,-5.0
108.0,2.0,28679.75699045797,-4.0
108.0,3.0,29954.095873526763,-3.0
108.0,4.0,27112.286727333416,-2.0
108.0,5.0,29000.918215125188,-1.0
108.0,6.0,30957.168902756603,0.0
108.0,7.0,31388.31758888559,1.0
108.0,8.0,31832.93716083798,2.0
108.0,9.0,32530.184704524112,3.0
108.0,10.0,28928.943974890644,4.0
108.0,11.0,31420.048879916903,5.0
109.0,1.0,30153.56921490807,-5.0
109.0,2.0,30243.229902507475,-4.0
109.0,3.0,30311.266777145072,-3.0
109.0,4.0,28774.39749292451,-2.0
109.0,5.0,30357.360452441924,-1.0
109.0,6.0,30832.31264249249,0.0
109.0,7.0,29058.22759918433,1.0
109.0,8.0,31256.596123729883,2.0
109.0,9.0,29165.85262601282,3.0
109.0,10.0,28874.532324614876,4.0
109.0,11.0,31728.907424715486,5.0
110.0,1.0,30140.542207068047,-5.0
110.0,2.0,32549.28226458005,-4.0
110.0,3.0,32974.72779723729,-3.0
110.0,4.0,29666.54598091167,-2.0
110.0,5.0,30885.57999241234,-1.0
110.0,6.0,32809.11204080231,0.0
110.0,7.0,32193.250817413074,1.0
110.0,8.0,31914.3215990575,2.0
110.0,9.0,33038.57589936016,3.0
110.0,10.0,28749.894976976604,4.0
110.0,11.0,30265.75127690625,5.0
111.0,1.0,28361.809023503047,-5.0
111.0,2.0,32122.36377828814,-4.0
111.0,3.0,29386.988733465827,-3.0
111.0,4.0,29426.953195191345,-2.0
111.0,5.0,28977.49943009364,-1.0
111.0,6.0,27597.55471116774,0.0
111.0,7.0,31072.780470195135,1.0
111.0,8.0,27391.515561399905,2.0
111.0,9.0,30253.113514770874,3.0
111.0,10.0,28432.2396987199,4.0
111.0,11.0,29873.2045989277,5.0
112.0,1.0,29439.06033116266,-5.0
112.0,2.0,26474.51664071277,-4.0
112.0,3.0,29809.414484165776,-3.0
112.0,4.0,30398.21122691664,-2.0
112.0,5.0,31639.594296195577,-1.0
112.0,6.0,29383.35863592801,0.0
112.0,7.0,30398.750258996955,1.0
112.0,8.0,26671.53438314263,2.0
112.0,9.0,29850.449289956025,3.0
112.0,10.0,29928.880006669933,4.0
112.0,11.0,31154.995734106717,5.0
113.0,1.0,28568.932451599365,-5.0
113.0,2.0,31813.90605546119,-4.0
113.0,3.0,30147.775504779445,-3.0
113.0,4.0,28229.50528929511,-2.0
113.0,5.0,31521.25018024267,-1.0
113.0,6.0,30664.7221110485,0.0
113.0,7.0,27705.073547050015,1.0
113.0,8.0,29646.760486906078,2.0
113.0,9.0,30957.250111638063,3.0
113.0,10.0,29226.873120759945,4.0
113.0,11.0,29694.723479592303,5.0
114.0,1.0,28885.33019673498,-5.0
114.0,2.0,32184.51055360118,-4.0
114.0,3.0,31459.495390911747,-3.0
114.0,4.0,28564.960945301096,-2.0
114.0,5.0,31471.176905659413,-1.0
114.0,6.0,30485.579956800382,0.0
114.0,7.0,30436.073474036333,1.0
114.0,8.0,30549.909971850037,2.0
114.0,9.0,29623.866853098385,3.0
114.0,10.0,32355.901812940316,4.0
114.0,11.0,29941.55338363512,5.0
115.0,1.0,30084.787693861927,-5.0
115.0,2.0,27105.03654687984,-4.0
115.0,3.0,30579.842387626115,-3.0
115.0,4.0,30292.419172531176,-2.0
115.0,5.0,30304.087005490514,-1.0
115.0,6.0,30003.753598936266,0.0
115.0,7.0,30907.738968070567,1.0
115.0,8.0,30237.3243314595,2.0
115.0,9.0,30541.211577148253,3.0
115.0,10.0,27286.035632871884,4.0
115.0,11.0,30415.553169816303,5.0
116.0,1.0,29740.847065589463,-5.0
116.0,2.0,28896.472094492634,-4.0
116.0,3.0,30500.585602824456,-3.0
116.0,4.0,30973.06921880078,-2.0
116.0,5.0,30961.844006231626,-1.0
116.0,6.0,29853.47277727881,0.0
116.0,7.0,28208.52348654939,1.0
116.0,8.0,28767.101855553115,2.0
116.0,9.0,28538.677678287837,3.0
116.0,10.0,31114.610835066327,4.0
116.0,11.0,28724.718858213797,5.0
117.0,1.0,29658.288081420535,-5.0
117.0,2.0,31517.155435795667,-4.0
117.0,3.0,29452.43546624853,-3.0
117.0,4.0,31480.473131140243,-2.0
117.0,5.0,31073.8443248437,-1.0
117.0,6.0,28860.551531307392,0.0
117.0,7.0,29912.43343910145,1.0
117.0,8.0,30209.524305949944,2.0
117.0,9.0,29855.605611605904,3.0
117.0,10.0,30287.6955758262,4.0
117.0,11.0,32404.80913744495,5.0
118.0,1.0,30402.139034194217,-5.0
118.0,2.0,32239.804370889975,-4.0
118.0,3.0,28309.878224600823,-3.0
118.0,4.0,30104.60991278032,-2.0
118.0,5.0,29685.12444374702,-1.0
118.0,6.0,31690.38169905537,0.0
118.0,7.0,29832.07187272825,1.0
118.0,8.0,31233.816275459005,2.0
118.0,9.0,29569.422701815063,3.0
118.0,10.0,29442.013818240233,4.0
118.0,11.0,31572.435514664143,5.0
119.0,1.0,28940.672438152735,-5.0
119.0,2.0,32595.562566286095,-4.0
119.0,3.0,31616.841356769037,-3.0
119.0,4.0,27517.96961921196,-2.0
119.0,5.0,30256.865243353535,-1.0
119.0,6.0,30990.014842343833,0.0
119.0,7.0,30257.234256378004,1.0
119.0,8.0,32935.34286508117,2.0
119.0,9.0,28691.0296698368,3.0
119.0,10.0,31118.53083017557,4.0
119.0,11.0,29206.13409983988,5.0
120.0,1.0,31163.304260809902,-5.0
120.0,2.0,30692.39688480768,-4.0
120.0,3.0,29037.669882977953,-3.0
120.0,4.0,30456.444201012157,-2.0
120.0,5.0,27639.26096298207,-1.0
120.0,6.0,30305.783188206533,0.0
120.0,7.0,31024.157167038982,1.0
120.0,8.0,30881.371084119746,2.0
120.0,9.0,31317.851627453616,3.0
120.0,10.0,30184.060764353966,4.0
120.0,11.0,29271.51709436427,5.0
121.0,1.0,30573.97139682562,-5.0
121.0,2.0,29562.31494735682,-4.0
121.0,3.0,29599.300424609064,-3.0
121.0,4.0,30887.625464721594,-2.0
121.0,5.0,28092.643879381387,-1.0
121.0,6.0,31189.013482283157,0.0
121.0,7.0,29642.17885460749,1.0
121.0,8.0,32230.713236639484,2.0
121.0,9.0,29497.857079177098,3.0
121.0,10.0,28707.428263825957,4.0
121.0,11.0,29923.74590611578,5.0
122.0,1.0,28780.376731949473,-5.0
122.0,2.0,27927.68854269583,-4.0
122.0,3.0,29633.916248268437,-3.0
122.0,4.0,29882.242430434217,-2.0
122.0,5.0,32042.80468593115,-1.0
122.0,6.0,31758.42088906157,0.0
122.0,7.0,27585.31564225928,1.0
122.0,8.0,29982.52056206158,2.0
122.0,9.0,31383.995624150513,3.0
122.0,10.0,30154.28669528289,4.0
122.0,11.0,31714.913993732407,5.0
123.0,1.0,29708.216824827723,-5.0
123.0,2.0,31336.03413276555,-4.0
123.0,3.0,30554.931597332572,-3.0
123.0,4.0,29428.384277236313,-2.0
123.0,5.0,28084.43695844338,-1.0
123.0,6.0,28408.87142667829,0.0
123.0,7.0,30704.368310540962,1.0
123.0,8.0,29590.615268757007,2.0
123.0,9.0,29657.40918161794,3.0
123.0,10.0,29131.49334299655,4.0
123.0,11.0,31350.3274433643,5.0
124.0,1.0,30773.42332422351,-5.0
124.0,2.0,30131.55436693076,-4.0
124.0,3.0,25650.772923120236,-3.0
124.0,4.0,26160.43641465816,-2.0
124.0,5.0,29572.211538933174,-1.0
124.0,6.0,30230.000232206326,0.0
124.0,7.0,31031.572104738265,1.0
124.0,8.0,28641.27234884656,2.0
124.0,9.0,29900.491089076797,3.0
124.0,10.0,29109.99929880741,4.0
124.0,11.0,30284.402750410005,5.0
125.0,1.0,28483.971984500742,-5.0
125.0,2.0,29867.02463906,-4.0
125.0,3.0,28633.35057812145,-3.0
125.0,4.0,33432.27680792508,-2.0
125.0,5.0,32690.884053882717,-1.0
125.0,6.0,28079.48145170655,0.0
125.0,7.0,28860.357433144276,1.0
125.0,8.0,30225.221064917445,2.0
125.0,9.0,28203.641470373543,3.0
125.0,10.0,30730.08886186434,4.0
125.0,11.0,30547.928884080757,5.0
126.0,1.0,29252.514833070945,-5.0
126.0,2.0,30719.24841185414,-4.0
126.0,3.0,29678.6668895701,-3.0
